BERKELEY COLLEGE
05/2014,65169.94429919291,65169.94429919291,65169.9442991929,65170.02310993728
04/2014,98717.4890757615,98717.4890757615,98717.48907576149,98727.05346375452
03/2014,95948.21065745175,95948.21065745175,95948.21065745175,95954.64725643898
02/2014,100263.41312877486,100263.41312877486,100263.41312877486,100277.3925104022
01/2014,100517.91385957104,100517.91385957104,100517.91385957102,100512.6014523708
12/2013,98854.1531892871,98854.1531892871,98854.1531892871,98855.31135531135
11/2013,99167.1459540769,99167.1459540769,99167.14595407688,99164.92693110647
10/2013,98795.64664935638,98795.64664935638,98795.6466493564,98787.6417676965
09/2013,98744.13281110539,98744.13281110539,98744.13281110539,98744.71458773786
08/2013,98101.61029991366,98101.61029991366,98101.61029991368,98104.51727192206
07/2013,90461.84738955823,90461.84738955823,90461.84738955823,90472.37790232187
06/2013,94596.53245104052,94596.53245104052,94596.53245104055,94585.77951728636
05/2013,67216.97082047201,67216.97082047201,67216.97082047201,67216.90326840543
04/2013,100895.23735148893,100895.23735148893,100895.23735148893,100897.76229398366
03/2013,96843.62347427588,96843.62347427588,96843.62347427588,96836.50615901456
02/2013,98865.89075519111,98865.89075519111,98865.89075519111,98862.6907073509
01/2013,98324.79573899858,98324.79573899858,98324.79573899857,98334.04527979497
12/2012,99117.36641221374,99117.36641221374,99117.36641221374,99130.03663003663
11/2012,100906.95925319647,100906.95925319647,100906.95925319649,100918.58037578288
10/2012,101674.28595105243,101674.28595105243,101674.28595105243,101681.65819319514
09/2012,106260.43493326893,106260.43493326893,106260.43493326893,106276.42706131078
08/2012,111492.15494913854,111492.15494913854,111492.15494913855,111496.89991142605
07/2012,109538.15261044177,109538.15261044177,109538.15261044177,109527.62209767813
06/2012,105403.46754895948,105403.46754895948,105403.46754895948,105414.22048271363
05/2012,67613.08488033508,67613.08488033508,67613.08488033508,67613.07362165731
04/2012,100387.27357274957,100387.27357274957,100387.27357274957,100375.18424226184
03/2012,107208.16586827235,107208.16586827235,107208.16586827234,107208.8465845465
02/2012,100870.69611603403,100870.69611603403,100870.69611603403,100859.91678224689
01/2012,101157.2904014304,101157.2904014304,101157.29040143038,101153.35326783426
12/2011,102028.48039849916,102028.48039849916,102028.48039849916,102014.65201465202
11/2011,99925.89479272663,99925.89479272663,99925.89479272663,99916.49269311065
10/2011,99530.06739959118,99530.06739959118,99530.06739959118,99530.70003910833
09/2011,94995.43225562568,94995.43225562568,94995.43225562568,94978.85835095138
08/2011,90406.23475094778,90406.23475094778,90406.2347509478,90398.5828166519
newline
