BERKELEY COLLEGE
01/2014,90817.0,144922.0,494.473864,0.002067
12/2013,86193.0,134999.0,460.616588,0.001925
11/2013,91757.0,148525.0,506.7673,0.002118
10/2013,96090.0,152966.0,521.919992,0.002181
09/2013,96619.0,156395.0,533.61974,0.00223
08/2013,80325.0,140149.0,478.188388,0.001999
07/2013,76454.0,153620.0,524.15144,0.002191
06/2013,68501.0,118363.0,403.854556,0.001688
05/2013,80981.0,128465.0,438.32258,0.001832
04/2013,92355.0,140106.0,478.041672,0.001998
03/2013,86060.0,144238.0,492.140056,0.002057
02/2013,87588.0,147989.0,504.938468,0.00211
01/2013,83734.0,145920.0,497.87904,0.002081
12/2012,76249.0,150861.0,514.737732,0.002151
11/2012,79848.0,158603.0,541.153436,0.002262
10/2012,87005.0,166137.0,566.859444,0.002369
09/2012,91432.0,166115.0,566.78438,0.002369
08/2012,89224.0,136867.0,466.990204,0.001952
07/2012,97307.0,144145.0,491.82274,0.002056
06/2012,73880.0,122479.0,417.898348,0.001747
05/2012,85066.0,138082.0,471.135784,0.001969
04/2012,94750.0,161115.0,549.72438,0.002298
03/2012,88856.0,149188.0,509.029456,0.002128
02/2012,90559.0,154706.0,527.856872,0.002206
01/2012,84942.0,153341.0,523.199492,0.002187
12/2011,74610.0,144325.0,492.4369,0.002058
11/2011,80190.0,155127.0,529.293324,0.002212
10/2011,84475.0,167303.0,570.837836,0.002386
09/2011,87129.0,165761.0,565.576532,0.002364
08/2011,64306.0,138131.0,471.302972,0.00197
newline
TIMOTHY DWIGHT COLL.
04/2014,92700.0,91410.0,311.89092,0.002018
03/2014,86260.0,89087.0,303.964844,0.001967
02/2014,90971.0,88359.0,301.480908,0.001951
01/2014,88825.0,90817.0,309.867604,0.002005
12/2013,81498.0,86193.0,294.090516,0.001903
11/2013,89659.0,91757.0,313.074884,0.002026
10/2013,95376.0,96090.0,327.85908,0.002121
09/2013,94037.0,96619.0,329.664028,0.002133
08/2013,69694.0,80325.0,274.0689,0.001773
07/2013,63971.0,76454.0,260.861048,0.001688
06/2013,54752.0,68501.0,233.725412,0.001512
05/2013,76870.0,80981.0,276.307172,0.001788
04/2013,94745.0,92355.0,315.11526,0.002039
03/2013,87065.0,86060.0,293.63672,0.0019
02/2013,89703.0,87588.0,298.850256,0.001934
01/2013,86887.0,83734.0,285.700408,0.001849
12/2012,81715.0,76249.0,260.161588,0.001683
11/2012,91232.0,79848.0,272.441376,0.001763
10/2012,98155.0,87005.0,296.86106,0.001921
09/2012,101195.0,91432.0,311.965984,0.002018
08/2012,79207.0,89224.0,304.432288,0.00197
07/2012,77461.0,97307.0,332.011484,0.002148
06/2012,61007.0,73880.0,252.07856,0.001631
05/2012,77323.0,85066.0,290.245192,0.001878
04/2012,94268.0,94750.0,323.287,0.002092
03/2012,96383.0,88856.0,303.176672,0.001962
02/2012,91522.0,90559.0,308.987308,0.001999
01/2012,89390.0,84942.0,289.822104,0.001875
12/2011,84115.0,74610.0,254.56932,0.001647
11/2011,90345.0,80190.0,273.60828,0.00177
10/2011,96085.0,84475.0,288.2287,0.001865
09/2011,90467.0,87129.0,297.284148,0.001923
08/2011,64227.0,64306.0,219.412072,0.00142
newline
TRUMBULL COLLEGE
04/2014,288073.0,92700.0,316.2924,0.002456
03/2014,205114.0,86260.0,294.31912,0.002285
